Acesso: <sqlite3.Connection object at 0x000001C8824A1120> - 2025-06-12T08:12:15.758764
Acesso: <sqlite3.Connection object at 0x000001C8824A13F0> - 2025-06-12T08:12:37.339011
Acesso: <sqlite3.Connection object at 0x000001C8824A1990> - 2025-06-12T08:12:37.350144
Acesso: <sqlite3.Connection object at 0x000001C8824A1A80> - 2025-06-12T08:12:37.352086
Acesso: <sqlite3.Cursor object at 0x00000207FC4F79C0> - 2025-06-12T08:12:49.508717
[2025-06-24T14:00:07.711234] SQL: SELECT * FROM EnterprisesimplesNacional WHERE id=3 | PARAMS: client: 127.0.0.1
[2025-06-24T14:00:08.685950] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-24T14:00:09.520663] SQL: SELECT * FROM EnterprisesimplesNacional WHERE id=4 | PARAMS: client: 127.0.0.1
[2025-06-24T14:00:10.456054] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-24T14:00:11.394834] SQL: SELECT * FROM EnterprisesimplesNacional WHERE id=5 | PARAMS: client: 127.0.0.1
[2025-06-24T14:00:13.118264] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-24T14:00:14.305561] SQL: SELECT * FROM EnterprisesimplesNacional WHERE id=6 | PARAMS: client: 127.0.0.1
[2025-06-24T14:00:15.150906] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-24T14:00:16.701373] SQL: SELECT * FROM EnterprisesimplesNacional WHERE id=11 | PARAMS: client: 127.0.0.1
[2025-06-24T14:00:17.535566] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-24T14:00:18.686542] SQL: SELECT * FROM EnterprisesimplesNacional WHERE id=7 | PARAMS: client: 127.0.0.1
[2025-06-24T14:00:48.495155] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-24T14:00:49.689851] SQL: SELECT * FROM EnterprisesimplesNacional WHERE id=1 | PARAMS: client: 127.0.0.1
[2025-06-24T14:00:51.548928] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-24T14:00:58.998294] SQL: SELECT * FROM EnterprisesimplesNacional WHERE id=6 | PARAMS: client: 127.0.0.1
[2025-06-24T14:01:00.086009] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-24T14:01:01.710459] SQL: SELECT * FROM EnterprisesimplesNacional WHERE id=5 | PARAMS: client: 127.0.0.1
[2025-06-24T14:01:02.741938] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-24T14:01:03.724511] SQL: SELECT * FROM EnterprisesimplesNacional WHERE id=7 | PARAMS: client: 127.0.0.1
[2025-06-24T14:01:07.652927] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-24T14:01:09.583990] SQL: SELECT * FROM EnterprisesimplesNacional WHERE id=7 | PARAMS: client: 127.0.0.1
[2025-06-24T14:01:10.716058] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-24T14:01:25.847145] SQL: SELECT * FROM EnterprisesimplesNacional WHERE id=7 | PARAMS: client: 127.0.0.1
[2025-06-24T14:01:26.994994] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-24T14:01:27.768057] SQL: SELECT * FROM EnterprisesimplesNacional WHERE id=7 | PARAMS: client: 127.0.0.1
[2025-06-24T14:01:28.585576] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-24T14:01:29.232515] SQL: SELECT * FROM EnterprisesimplesNacional WHERE id=3 | PARAMS: client: 127.0.0.1
[2025-06-24T14:01:30.170353] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-24T14:01:31.129508] SQL: SELECT * FROM EnterprisesimplesNacional WHERE id=8 | PARAMS: client: 127.0.0.1
[2025-06-24T14:01:32.198694] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-24T14:01:33.281352] SQL: SELECT * FROM EnterprisesimplesNacional WHERE id=16 | PARAMS: client: 127.0.0.1
[2025-06-24T14:01:34.187665] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-24T14:01:35.306187] SQL: SELECT * FROM EnterprisesimplesNacional WHERE id=11 | PARAMS: client: 127.0.0.1
[2025-06-24T14:01:36.133444] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-24T14:01:37.796215] SQL: SELECT * FROM EnterprisesimplesNacional WHERE id=15 | PARAMS: client: 127.0.0.1
[2025-06-24T14:01:39.130017] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-24T14:02:10.010602] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-24T14:02:20.328471] SQL: SELECT * FROM EnterprisesimplesNacional WHERE id=2 | PARAMS: client: 127.0.0.1
[2025-06-24T14:06:20.856351] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-24T14:06:22.251892] SQL: SELECT * FROM EnterprisesimplesNacional WHERE id=1 | PARAMS: client: 127.0.0.1
[2025-06-24T14:06:24.414227] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-24T14:06:29.571855] SQL: SELECT * FROM EnterprisesimplesNacional WHERE id=1 | PARAMS: client: 127.0.0.1
[2025-06-24T14:06:38.351610] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-24T14:06:39.061411] SQL: SELECT * FROM EnterprisesimplesNacional WHERE id=1 | PARAMS: client: 127.0.0.1
[2025-06-24T14:07:07.024495] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-24T14:07:08.021570] SQL: SELECT * FROM EnterprisesimplesNacional WHERE id=1 | PARAMS: client: 127.0.0.1
[2025-06-24T14:07:11.015641] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-24T14:07:12.030754] SQL: SELECT * FROM EnterprisesimplesNacional WHERE id=2 | PARAMS: client: 127.0.0.1
[2025-06-24T14:07:13.979610] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-24T14:07:15.125270] SQL: SELECT * FROM EnterprisesimplesNacional WHERE id=5 | PARAMS: client: 127.0.0.1
[2025-06-24T14:07:16.297661] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-24T14:07:19.257095] SQL: SELECT * FROM EnterprisesimplesNacional WHERE id=7 | PARAMS: client: 127.0.0.1
[2025-06-24T14:07:21.167565] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-24T14:07:25.336327] SQL: SELECT * FROM EnterprisesimplesNacional WHERE id=1 | PARAMS: client: 127.0.0.1
[2025-06-24T14:08:17.186361] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-24T14:08:17.905662] SQL: SELECT * FROM EnterprisesimplesNacional WHERE id=1 | PARAMS: client: 127.0.0.1
[2025-06-24T14:11:06.880729] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-24T14:12:03.622767] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-24T14:12:21.220393] SQL: SELECT * FROM EnterpriseSimplesNacional ORDER BY id DESC LIMIT 1 | PARAMS: client: 127.0.0.1
[2025-06-24T14:12:21.241620] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=109 | PARAMS: client: 127.0.0.1
[2025-06-24T14:15:09.441058] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-24T14:15:26.176890] SQL: SELECT * FROM EnterpriseSimplesNacional ORDER BY id DESC LIMIT 1 | PARAMS: client: 127.0.0.1
[2025-06-24T14:15:26.188916] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=109 | PARAMS: client: 127.0.0.1
[2025-06-24T14:16:24.877310] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-24T14:16:47.078178] SQL: SELECT * FROM EnterpriseSimplesNacional ORDER BY id DESC LIMIT 1 | PARAMS: client: 127.0.0.1
[2025-06-24T14:16:47.088648] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=109 | PARAMS: client: 127.0.0.1
[2025-06-24T14:19:55.966316] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-24T14:19:59.724849] SQL: SELECT * FROM EnterprisesimplesNacional WHERE id=2 | PARAMS: client: 127.0.0.1
[2025-06-24T14:20:00.761475] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-24T14:20:03.243973] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-24T14:20:21.063532] SQL: SELECT * FROM EnterpriseSimplesNacional ORDER BY id DESC LIMIT 1 | PARAMS: client: 127.0.0.1
[2025-06-24T14:20:21.074268] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=109 | PARAMS: client: 127.0.0.1
[2025-06-24T14:21:21.366240] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-24T14:21:36.084932] SQL: SELECT * FROM EnterpriseSimplesNacional ORDER BY id DESC LIMIT 1 | PARAMS: client: 127.0.0.1
[2025-06-24T14:21:36.096492] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=109 | PARAMS: client: 127.0.0.1
[2025-06-24T14:21:55.216185] SQL: SELECT * FROM EnterpriseSimplesNacional ORDER BY id DESC LIMIT 1 | PARAMS: client: 127.0.0.1
[2025-06-24T14:21:55.229140] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=110 | PARAMS: client: 127.0.0.1
[2025-06-24T14:21:57.765847] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=110 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-24T14:21:57.768564] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=110 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-24T14:21:59.297007] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-24T14:22:28.333695] SQL: SELECT * FROM EnterpriseSimplesNacional ORDER BY id DESC LIMIT 1 | PARAMS: client: 127.0.0.1
[2025-06-24T14:22:28.347046] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=111 | PARAMS: client: 127.0.0.1
[2025-06-24T14:22:38.390350] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=111 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-24T14:22:38.393656] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=111 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-24T14:22:39.415059] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-24T14:25:59.630731] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-24T14:26:17.541365] SQL: SELECT * FROM EnterpriseSimplesNacional ORDER BY id DESC LIMIT 1 | PARAMS: client: 127.0.0.1
[2025-06-24T14:26:17.552470] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=112 | PARAMS: client: 127.0.0.1
[2025-06-24T14:27:22.722606] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-24T14:27:34.638915] SQL: SELECT * FROM EnterprisesimplesNacional WHERE id=112 | PARAMS: client: 127.0.0.1
[2025-06-24T14:27:35.946785] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=112 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-24T14:27:35.952961] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=112 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-24T14:27:36.794157] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-24T14:28:25.308683] SQL: SELECT * FROM EnterpriseSimplesNacional ORDER BY id DESC LIMIT 1 | PARAMS: client: 127.0.0.1
[2025-06-24T14:28:25.319629] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=113 | PARAMS: client: 127.0.0.1
[2025-06-24T14:28:41.743870] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-24T14:29:10.511680] SQL: SELECT * FROM EnterprisesimplesNacional WHERE id=113 | PARAMS: client: 127.0.0.1
[2025-06-24T14:29:16.264628] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=113 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-24T14:29:16.269186] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=113 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-24T14:29:35.261205] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-24T14:48:56.915399] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-24T14:48:58.882508] SQL: SELECT * FROM EnterprisesimplesNacional WHERE id=118 | PARAMS: client: 127.0.0.1
[2025-06-24T14:49:00.525554] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=118 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-24T14:49:00.528602] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=118 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-24T14:49:06.608540] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-24T14:51:40.794390] SQL: SELECT * FROM EnterpriseSimplesNacional ORDER BY id DESC LIMIT 1 | PARAMS: client: 127.0.0.1
[2025-06-24T14:52:49.845225] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-24T14:52:54.687207] SQL: SELECT * FROM EnterprisesimplesNacional WHERE id=132 | PARAMS: client: 127.0.0.1
[2025-06-24T15:54:26.366405] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-24T15:54:27.201447] SQL: SELECT * FROM EnterprisesimplesNacional WHERE id=118 | PARAMS: client: 127.0.0.1
[2025-06-24T15:54:29.346079] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-24T15:54:30.036223] SQL: SELECT * FROM EnterprisesimplesNacional WHERE id=118 | PARAMS: client: 127.0.0.1
[2025-06-24T15:55:12.417787] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-24T15:55:13.739628] SQL: SELECT * FROM EnterprisesimplesNacional WHERE id=118 | PARAMS: client: 127.0.0.1
[2025-06-24T15:55:19.637418] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-24T15:55:20.612598] SQL: SELECT * FROM EnterprisesimplesNacional WHERE id=118 | PARAMS: client: 127.0.0.1
[2025-06-24T15:57:09.701535] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-24T15:57:10.897576] SQL: SELECT * FROM EnterprisesimplesNacional WHERE id=118 | PARAMS: client: 127.0.0.1
[2025-06-24T15:59:01.167431] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-24T15:59:03.149948] SQL: SELECT * FROM EnterprisesimplesNacional WHERE id=118 | PARAMS: client: 127.0.0.1
[2025-06-24T16:02:02.474385] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-24T16:02:03.633405] SQL: SELECT * FROM EnterprisesimplesNacional WHERE id=118 | PARAMS: client: 127.0.0.1
[2025-06-24T16:02:04.672233] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=118 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-24T16:03:04.700944] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-24T16:03:05.795081] SQL: SELECT * FROM EnterprisesimplesNacional WHERE id=118 | PARAMS: client: 127.0.0.1
[2025-06-24T16:03:06.853829] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=118 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-24T16:04:40.502698] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-24T16:04:41.829541] SQL: SELECT * FROM EnterprisesimplesNacional WHERE id=118 | PARAMS: client: 127.0.0.1
[2025-06-24T16:04:42.990275] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=118 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-24T16:05:44.958326] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-24T16:05:45.916477] SQL: SELECT * FROM EnterprisesimplesNacional WHERE id=118 | PARAMS: client: 127.0.0.1
[2025-06-24T16:05:46.877234] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=118 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-24T16:10:45.484412] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-24T16:10:46.662878] SQL: SELECT * FROM EnterprisesimplesNacional WHERE id=118 | PARAMS: client: 127.0.0.1
[2025-06-24T16:10:47.984289] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=118 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-24T16:11:45.003018] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-24T16:11:46.183567] SQL: SELECT * FROM EnterprisesimplesNacional WHERE id=118 | PARAMS: client: 127.0.0.1
[2025-06-24T16:11:48.348932] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=118 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-24T16:46:01.638260] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-24T16:46:03.430797] SQL: SELECT * FROM EnterprisesimplesNacional WHERE id=1 | PARAMS: client: 127.0.0.1
[2025-06-24T16:46:07.034222] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=1 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-24T16:46:43.646506] SQL: SELECT * FROM EnterprisesimplesNacional WHERE id=3 | PARAMS: client: 127.0.0.1
[2025-06-24T16:46:45.721593] SQL: SELECT * FROM EnterprisesimplesNacional WHERE id=2 | PARAMS: client: 127.0.0.1
[2025-06-24T16:48:38.607950] SQL: SELECT * FROM EnterprisesimplesNacional WHERE id=1 | PARAMS: client: 127.0.0.1
[2025-06-24T16:48:39.884806] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-24T16:48:47.224012] SQL: SELECT * FROM EnterprisesimplesNacional WHERE id=20 | PARAMS: client: 127.0.0.1
[2025-06-24T16:51:59.568496] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-24T16:52:00.535466] SQL: SELECT * FROM EnterprisesimplesNacional WHERE id=1 | PARAMS: client: 127.0.0.1
[2025-06-24T16:52:01.544157] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=1 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-24T16:52:39.693734] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-24T16:52:40.818315] SQL: SELECT * FROM EnterprisesimplesNacional WHERE id=1 | PARAMS: client: 127.0.0.1
[2025-06-24T16:52:41.722688] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=1 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-24T16:52:59.751033] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-24T16:53:01.169610] SQL: SELECT * FROM EnterprisesimplesNacional WHERE id=1 | PARAMS: client: 127.0.0.1
[2025-06-24T16:53:02.119152] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=1 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-24T16:53:56.349692] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-24T16:53:57.605399] SQL: SELECT * FROM EnterprisesimplesNacional WHERE id=1 | PARAMS: client: 127.0.0.1
[2025-06-24T16:53:58.544140] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=1 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-24T16:54:33.480013] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-24T17:00:55.949509] SQL: SELECT * FROM EnterprisesimplesNacional WHERE id=1 | PARAMS: client: 127.0.0.1
[2025-06-24T17:00:57.376387] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=1 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-24T17:00:57.378305] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=1 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-24T17:01:06.044683] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=1 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-24T17:01:50.779806] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=1 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-24T17:01:50.781318] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=1 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-24T17:01:56.642623] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-24T17:01:57.483691] SQL: SELECT * FROM EnterprisesimplesNacional WHERE id=1 | PARAMS: client: 127.0.0.1
[2025-06-24T17:01:58.872384] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=1 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-24T17:01:58.874433] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=1 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-24T17:02:03.058081] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=1 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-24T17:02:23.828190] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=1 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-24T17:02:23.830793] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=1 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-24T17:11:37.766404] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-24T17:11:44.911953] SQL: SELECT * FROM EnterprisesimplesNacional WHERE id=20 | PARAMS: client: 127.0.0.1
[2025-06-24T17:11:46.385213] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=20 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-24T17:11:46.389231] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=20 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-24T17:13:39.760966] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=20 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-24T17:14:18.912759] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=20 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-24T17:14:18.914265] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=20 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-24T17:14:23.839084] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-24T17:14:27.214710] SQL: SELECT * FROM EnterprisesimplesNacional WHERE id=20 | PARAMS: client: 127.0.0.1
[2025-06-24T17:14:28.789241] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=20 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-24T17:14:28.792158] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=20 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-24T17:14:33.208912] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=20 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-24T17:16:19.785634] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=20 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-24T17:16:19.788875] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=20 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-24T17:16:21.211417] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-24T17:16:24.618205] SQL: SELECT * FROM EnterprisesimplesNacional WHERE id=20 | PARAMS: client: 127.0.0.1
[2025-06-24T17:16:26.382731] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=20 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-24T17:16:26.385958] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=20 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-24T17:16:30.507576] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=20 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-24T17:16:46.394484] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=20 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-24T17:16:46.396911] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=20 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-24T17:16:47.758099] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-24T17:16:51.567301] SQL: SELECT * FROM EnterprisesimplesNacional WHERE id=20 | PARAMS: client: 127.0.0.1
[2025-06-24T17:17:04.583009] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-24T17:17:08.224881] SQL: SELECT * FROM EnterprisesimplesNacional WHERE id=20 | PARAMS: client: 127.0.0.1
[2025-06-24T17:17:48.184094] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-24T17:17:51.344952] SQL: SELECT * FROM EnterprisesimplesNacional WHERE id=20 | PARAMS: client: 127.0.0.1
[2025-06-24T17:18:21.091439] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-24T17:18:25.089971] SQL: SELECT * FROM EnterprisesimplesNacional WHERE id=20 | PARAMS: client: 127.0.0.1
[2025-06-24T17:18:27.313168] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=20 | PARAMS: ('Request a Row', '127.0.0.1')
[2025-06-24T17:19:50.946759] SQL: SELECT * FROM EnterpriseSimplesNacional | PARAMS: client: 127.0.0.1
[2025-06-24T17:19:53.672412] SQL: SELECT * FROM EnterprisesimplesNacional WHERE id=20 | PARAMS: client: 127.0.0.1
[2025-06-24T17:19:55.158629] SQL: SELECT * FROM EnterpriseSimplesNacional WHERE id=20 | PARAMS: ('Request a Row', '127.0.0.1')
